FID,Shape *,id,count,time,date,id_1,x,y
1830,Point,4379,1,42320,2015-11-12,4379,448842,4625050
1831,Point,4380,1,42320,2015-11-12,4380,452814,4623063
1832,Point,4381,1,42320,2015-11-12,4381,446456,4630264
1833,Point,4382,1,42320,2015-11-12,4382,452394,4624296
1834,Point,4383,1,42320,2015-11-12,4383,453019,4622662
1835,Point,4384,1,42320,2015-11-12,4384,453222,4622494
1836,Point,4385,1,42320,2015-11-12,4385,453222,4622494
1837,Point,4386,1,42320,2015-11-12,4386,453123,4622283
1838,Point,4387,1,42320,2015-11-12,4387,452920,4622470
1839,Point,4388,1,42320,2015-11-12,4388,453062,4622357
1840,Point,4389,1,42320,2015-11-12,4389,453176,4622359
1841,Point,4390,1,42320,2015-11-12,4390,449825,4627542
1842,Point,4391,1,42320,2015-11-12,4391,445532,4631637
1843,Point,4392,1,42320,2015-11-12,4392,450018,4622130
1844,Point,4393,1,42321,2015-11-13,4393,448835,4625643
1845,Point,4394,1,42321,2015-11-13,4394,454221,4622442
1846,Point,4395,1,42321,2015-11-13,4395,453323,4622489
1847,Point,4396,1,42321,2015-11-13,4396,453123,4622302
1848,Point,4397,1,42321,2015-11-13,4397,449731,4628192
1849,Point,4398,1,42321,2015-11-13,4398,449261,4623463
1850,Point,4399,1,42322,2015-11-14,4399,453734,4622827
1851,Point,4400,1,42322,2015-11-14,4400,448588,4623871
1852,Point,4401,1,42322,2015-11-14,4401,448258,4624328
1853,Point,4402,1,42322,2015-11-14,4402,449853,4624686
1854,Point,4403,1,42322,2015-11-14,4403,453446,4622307
1855,Point,4404,1,42322,2015-11-14,4404,453222,4622461
1856,Point,4405,1,42323,2015-11-15,4405,448666,4631717
1857,Point,4406,1,42323,2015-11-15,4406,449539,4625470
1858,Point,4407,1,42323,2015-11-15,4407,451562,4622949
1859,Point,4408,1,42323,2015-11-15,4408,448717,4624253
1860,Point,4409,1,42323,2015-11-15,4409,447907,4632609
1861,Point,4410,1,42323,2015-11-15,4410,449838,4628319
1862,Point,4411,1,42324,2015-11-16,4411,453122,4622456
1863,Point,4412,1,42324,2015-11-16,4412,450215,4629290
1864,Point,4413,1,42324,2015-11-16,4413,453263,4622762
1865,Point,4414,1,42324,2015-11-16,4414,453159,4622761
1866,Point,4415,1,42324,2015-11-16,4415,451477,4624289
1867,Point,4416,1,42324,2015-11-16,4416,448476,4626151
1868,Point,4417,1,42324,2015-11-16,4417,453223,4622301
1869,Point,4418,1,42324,2015-11-16,4418,449757,4629853
1870,Point,4419,1,42324,2015-11-16,4419,452206,4623100
1871,Point,4420,1,42324,2015-11-16,4420,449748,4622128
1872,Point,4421,1,42324,2015-11-16,4421,449315,4628281
1873,Point,4422,1,42324,2015-11-16,4422,453616,4623223
1874,Point,4423,1,42325,2015-11-17,4423,449253,4624289
1875,Point,4424,1,42325,2015-11-17,4424,452413,4622467
1876,Point,4425,1,42325,2015-11-17,4425,449264,4623256
1877,Point,4426,1,42325,2015-11-17,4426,453442,4622857
1878,Point,4427,1,42325,2015-11-17,4427,447447,4623764
1879,Point,4428,1,42325,2015-11-17,4428,449319,4627854
1880,Point,4429,1,42325,2015-11-17,4429,449036,4625701
1881,Point,4430,1,42325,2015-11-17,4430,449783,4622224
1882,Point,4431,1,42325,2015-11-17,4431,449568,4623085
1883,Point,4432,1,42325,2015-11-17,4432,453716,4623085
1884,Point,4433,1,42326,2015-11-18,4433,450402,4629143
1885,Point,4434,1,42326,2015-11-18,4434,453716,4623085
1886,Point,4435,1,42326,2015-11-18,4435,449042,4625080
1887,Point,4436,1,42326,2015-11-18,4436,451377,4625117
1888,Point,4437,1,42327,2015-11-19,4437,449137,4628790
1889,Point,4438,1,42327,2015-11-19,4438,451598,4622690
1890,Point,4439,1,42327,2015-11-19,4439,447926,4626662
1891,Point,4440,1,42327,2015-11-19,4440,449748,4622128
1892,Point,4441,1,42327,2015-11-19,4441,450799,4623955
1893,Point,4442,1,42328,2015-11-20,4442,451484,4623682
1894,Point,4443,1,42328,2015-11-20,4443,451943,4623683
1895,Point,4444,1,42328,2015-11-20,4444,450828,4628331
1896,Point,4445,1,42328,2015-11-20,4445,446143,4631271
1897,Point,4446,1,42329,2015-11-21,4446,448293,4626042
1898,Point,4447,1,42329,2015-11-21,4447,452104,4622903
1899,Point,4448,1,42329,2015-11-21,4448,445474,4631372
1900,Point,4449,1,42330,2015-11-22,4449,451700,4622693
1901,Point,4450,1,42331,2015-11-23,4450,452399,4623861
1902,Point,4451,1,42331,2015-11-23,4451,452921,4622275
1903,Point,4452,1,42332,2015-11-24,4452,450460,4624677
1904,Point,4453,1,42332,2015-11-24,4453,449851,4624907
1905,Point,4454,1,42332,2015-11-24,4454,452612,4622850
1906,Point,4455,1,42332,2015-11-24,4455,448278,4627260
1907,Point,4456,1,42332,2015-11-24,4456,448750,4627370
1908,Point,4457,1,42332,2015-11-24,4457,453935,4622244
1909,Point,4458,1,42332,2015-11-24,4458,451061,4627111
1910,Point,4459,1,42332,2015-11-24,4459,449272,4622470
1911,Point,4460,1,42333,2015-11-25,4460,451270,4624510
1912,Point,4461,1,42333,2015-11-25,4461,452616,4622410
1913,Point,4462,1,42333,2015-11-25,4462,445839,4631286
1914,Point,4463,1,42333,2015-11-25,4463,449485,4625157
1915,Point,4464,1,42333,2015-11-25,4464,448293,4626042
1916,Point,4465,1,42333,2015-11-25,4465,445374,4631774
1917,Point,4466,1,42333,2015-11-25,4466,449752,4624689
1918,Point,4467,1,42333,2015-11-25,4467,449916,4627552
1919,Point,4468,1,42333,2015-11-25,4468,449450,4624494
1920,Point,4469,1,42334,2015-11-26,4469,453924,4622815
1921,Point,4470,1,42334,2015-11-26,4470,448405,4627905
1922,Point,4471,1,42335,2015-11-27,4471,451359,4627190
1923,Point,4472,1,42336,2015-11-28,4472,448383,4624532
1924,Point,4473,1,42336,2015-11-28,4473,451358,4627234
1925,Point,4474,1,42336,2015-11-28,4474,447552,4623403
1926,Point,4475,1,42336,2015-11-28,4475,448179,4624461
1927,Point,4476,1,42336,2015-11-28,4476,447831,4623918
1928,Point,4477,1,42337,2015-11-29,4477,448331,4630588
1929,Point,4478,1,42337,2015-11-29,4478,447447,4623764
1930,Point,4479,1,42337,2015-11-29,4479,450460,4624683
1931,Point,4480,1,42337,2015-11-29,4480,447483,4628922
1932,Point,4481,1,42337,2015-11-29,4481,448874,4624743
1933,Point,4482,1,42338,2015-11-30,4482,446004,4631693
1934,Point,4483,1,42338,2015-11-30,4483,451619,4623657
1935,Point,4484,1,42338,2015-11-30,4484,446004,4631693
1936,Point,4485,1,42338,2015-11-30,4485,448260,4624328
1937,Point,4486,1,42338,2015-11-30,4486,449673,4622866
1938,Point,4487,1,42338,2015-11-30,4487,449673,4622884
1939,Point,4488,1,42338,2015-11-30,4488,449538,4625497
1940,Point,4489,1,42338,2015-11-30,4489,448143,4627262
1941,Point,4490,1,42338,2015-11-30,4490,451987,4624291
1942,Point,4491,1,42338,2015-11-30,4491,454240,4622290
1943,Point,4492,1,42339,2015-12-01,4492,450785,4622838
1944,Point,4493,1,42339,2015-12-01,4493,450868,4624307
1945,Point,4494,1,42339,2015-12-01,4494,450180,4625712
1946,Point,4495,1,42339,2015-12-01,4495,445635,4631529
1947,Point,4496,1,42339,2015-12-01,4496,447369,4627551
1948,Point,4497,1,42340,2015-12-02,4497,449543,4625060
1949,Point,4498,1,42340,2015-12-02,4498,446942,4632105
1950,Point,4499,1,42340,2015-12-02,4499,450868,4624307
1951,Point,4500,1,42340,2015-12-02,4500,450203,4625110
1952,Point,4501,1,42340,2015-12-02,4501,453610,4622985
1953,Point,4502,1,42340,2015-12-02,4502,453049,4623030
1954,Point,4503,1,42341,2015-12-03,4503,448292,4626067
1955,Point,4504,1,42341,2015-12-03,4504,447507,4623711
1956,Point,4505,1,42341,2015-12-03,4505,451484,4623682
1957,Point,4506,1,42341,2015-12-03,4506,453123,4622279
1958,Point,4507,1,42341,2015-12-03,4507,447401,4633717
1959,Point,4508,1,42341,2015-12-03,4508,452297,4623890
1960,Point,4509,1,42341,2015-12-03,4509,448564,4625865
1961,Point,4510,1,42342,2015-12-04,4510,449621,4622126
1962,Point,4511,1,42342,2015-12-04,4511,450356,4624913
1963,Point,4512,1,42342,2015-12-04,4512,447572,4629447
1964,Point,4513,1,42342,2015-12-04,4513,450255,4624893
1965,Point,4514,1,42343,2015-12-05,4514,448330,4622829
1966,Point,4515,1,42343,2015-12-05,4515,452910,4624090
1967,Point,4516,1,42343,2015-12-05,4516,450045,4627244
1968,Point,4517,1,42343,2015-12-05,4517,454240,4622290
1969,Point,4518,1,42343,2015-12-05,4518,452391,4624519
1970,Point,4519,1,42343,2015-12-05,4519,450055,4624694
1971,Point,4520,1,42344,2015-12-06,4520,452966,4623651
1972,Point,4521,1,42344,2015-12-06,4521,448842,4625059
1973,Point,4522,1,42344,2015-12-06,4522,453831,4622620
1974,Point,4523,1,42344,2015-12-06,4523,448566,4625672
1975,Point,4524,1,42345,2015-12-07,4524,453744,4622365
1976,Point,4525,1,42345,2015-12-07,4525,447509,4623711
1977,Point,4526,1,42345,2015-12-07,4526,445384,4631774
1978,Point,4527,1,42345,2015-12-07,4527,447553,4623217
1979,Point,4528,1,42345,2015-12-07,4528,453451,4623210
1980,Point,4529,1,42345,2015-12-07,4529,447507,4623711
1981,Point,4530,1,42345,2015-12-07,4530,449031,4629192
1982,Point,4531,1,42345,2015-12-07,4531,445046,4631984
1983,Point,4532,1,42346,2015-12-08,4532,449134,4625676
1984,Point,4533,1,42346,2015-12-08,4533,452986,4623655
1985,Point,4534,1,42346,2015-12-08,4534,450803,4623349
1986,Point,4535,1,42346,2015-12-08,4535,452809,4623690
1987,Point,4536,1,42346,2015-12-08,4536,449114,4627933
1988,Point,4537,1,42346,2015-12-08,4537,450347,4627793
1989,Point,4538,1,42346,2015-12-08,4538,448559,4626255
1990,Point,4539,1,42346,2015-12-08,4539,448527,4628925
1991,Point,4540,1,42346,2015-12-08,4540,453123,4622271
1992,Point,4541,1,42346,2015-12-08,4541,448469,4631108
1993,Point,4542,1,42346,2015-12-08,4542,449352,4624262
1994,Point,4543,1,42346,2015-12-08,4543,447254,4622832
1995,Point,4544,1,42347,2015-12-09,4544,450657,4628896
1996,Point,4545,1,42347,2015-12-09,4545,448683,4622921
1997,Point,4546,1,42347,2015-12-09,4546,445371,4631871
1998,Point,4547,1,42347,2015-12-09,4547,453220,4622707
1999,Point,4548,1,42347,2015-12-09,4548,453173,4622359
2000,Point,4549,1,42347,2015-12-09,4549,451151,4623047
2001,Point,4550,1,42347,2015-12-09,4550,450217,4629094
2002,Point,4551,1,42347,2015-12-09,4551,449879,4622634
2003,Point,4552,1,42347,2015-12-09,4552,452381,4622956
2004,Point,4553,1,42347,2015-12-09,4553,446544,4631521
2005,Point,4554,1,42347,2015-12-09,4554,448881,4628282
2006,Point,4555,1,42347,2015-12-09,4555,448243,4624600
2007,Point,4556,1,42347,2015-12-09,4556,451702,4622491
2008,Point,4557,1,42348,2015-12-10,4557,451387,4623150
2009,Point,4558,1,42348,2015-12-10,4558,448602,4622400
2010,Point,4559,1,42348,2015-12-10,4559,449006,4628241
2011,Point,4560,1,42348,2015-12-10,4560,448787,4628094
2012,Point,4561,1,42348,2015-12-10,4561,453223,4622298
2013,Point,4562,1,42348,2015-12-10,4562,445056,4632309
2014,Point,4563,1,42348,2015-12-10,4563,449502,4629401
2015,Point,4564,1,42348,2015-12-10,4564,453446,4622309
2016,Point,4565,1,42348,2015-12-10,4565,447547,4623807
2017,Point,4566,1,42348,2015-12-10,4566,448844,4624875
2018,Point,4567,1,42349,2015-12-11,4567,449416,4628282
2019,Point,4568,1,42349,2015-12-11,4568,446998,4633079
2020,Point,4569,1,42349,2015-12-11,4569,449417,4630195
2021,Point,4570,1,42349,2015-12-11,4570,448813,4627649
2022,Point,4571,1,42349,2015-12-11,4571,451555,4623898
2023,Point,4572,1,42349,2015-12-11,4572,452707,4623866
2024,Point,4573,1,42349,2015-12-11,4573,453221,4622685
2025,Point,4574,1,42349,2015-12-11,4574,452968,4623648
2026,Point,4575,1,42349,2015-12-11,4575,448425,4626261
2027,Point,4576,1,42349,2015-12-11,4576,452208,4622694
2028,Point,4577,1,42349,2015-12-11,4577,452103,4623043
2029,Point,4578,1,42350,2015-12-12,4578,448717,4624237
2030,Point,4579,1,42350,2015-12-12,4579,449438,4628997
2031,Point,4580,1,42350,2015-12-12,4580,449126,4629920
2032,Point,4581,1,42350,2015-12-12,4581,453892,4622485
2033,Point,4582,1,42350,2015-12-12,4582,449317,4628104
2034,Point,4583,1,42350,2015-12-12,4583,448401,4628297
2035,Point,4584,1,42350,2015-12-12,4584,447509,4623711
2036,Point,4585,1,42350,2015-12-12,4585,449347,4624698
2037,Point,4586,1,42350,2015-12-12,4586,449725,4627333
2038,Point,4587,1,42350,2015-12-12,4587,452607,4623672
2039,Point,4588,1,42351,2015-12-13,4588,453323,4622460
2040,Point,4589,1,42351,2015-12-13,4589,453841,4622366
2041,Point,4590,1,42351,2015-12-13,4590,448280,4627091
2042,Point,4591,1,42352,2015-12-14,4591,448787,4628080
2043,Point,4592,1,42352,2015-12-14,4592,449111,4622118
2044,Point,4593,1,42352,2015-12-14,4593,447287,4629017
2045,Point,4594,1,42352,2015-12-14,4594,453121,4622460
2046,Point,4595,1,42352,2015-12-14,4595,452106,4622664
2047,Point,4596,1,42352,2015-12-14,4596,447346,4623627
2048,Point,4597,1,42352,2015-12-14,4597,447510,4623711
2049,Point,4598,1,42352,2015-12-14,4598,448717,4624253
2050,Point,4599,1,42352,2015-12-14,4599,449875,4623049
2051,Point,4600,1,42352,2015-12-14,4600,453021,4622465
2052,Point,4601,1,42352,2015-12-14,4601,451277,4628109
2053,Point,4602,1,42352,2015-12-14,4602,449851,4624907
2054,Point,4603,1,42352,2015-12-14,4603,453323,4622480
2055,Point,4604,1,42353,2015-12-15,4604,448842,4625075
2056,Point,4605,1,42353,2015-12-15,4605,448580,4624477
2057,Point,4606,1,42353,2015-12-15,4606,451556,4623853
2058,Point,4607,1,42353,2015-12-15,4607,452539,4624170
2059,Point,4608,1,42353,2015-12-15,4608,450775,4623451
2060,Point,4609,1,42353,2015-12-15,4609,453120,4622659
2061,Point,4610,1,42353,2015-12-15,4610,448432,4625645
2062,Point,4611,1,42354,2015-12-16,4611,448240,4623924
2063,Point,4612,1,42354,2015-12-16,4612,449853,4624682
2064,Point,4613,1,42354,2015-12-16,4613,449697,4624958
2065,Point,4614,1,42354,2015-12-16,4614,446648,4631262
2066,Point,4615,1,42354,2015-12-16,4615,448720,4623999
2067,Point,4616,1,42354,2015-12-16,4616,448408,4627706
2068,Point,4617,1,42354,2015-12-16,4617,447225,4631793
2069,Point,4618,1,42354,2015-12-16,4618,451103,4626586
2070,Point,4619,1,42355,2015-12-17,4619,446043,4630971
2071,Point,4620,1,42355,2015-12-17,4620,448698,4625885
2072,Point,4621,1,42355,2015-12-17,4621,449005,4628238
2073,Point,4622,1,42355,2015-12-17,4622,448332,4622651
2074,Point,4623,1,42355,2015-12-17,4623,451499,4622440
2075,Point,4624,1,42355,2015-12-17,4624,447523,4622797
2076,Point,4625,1,42355,2015-12-17,4625,452391,4624513
2077,Point,4626,1,42355,2015-12-17,4626,452810,4623491
2078,Point,4627,1,42355,2015-12-17,4627,453880,4622871
2079,Point,4628,1,42355,2015-12-17,4628,448182,4624223
2080,Point,4629,1,42355,2015-12-17,4629,452224,4623771
2081,Point,4630,1,42355,2015-12-17,4630,447346,4623635
2082,Point,4631,1,42355,2015-12-17,4631,447449,4633263
2083,Point,4632,1,42355,2015-12-17,4632,447382,4629019
2084,Point,4633,1,42355,2015-12-17,4633,445520,4632113
2085,Point,4634,1,42355,2015-12-17,4634,449338,4625685
2086,Point,4635,1,42355,2015-12-17,4635,448864,4625753
2087,Point,4636,1,42356,2015-12-18,4636,446343,4631359
2088,Point,4637,1,42356,2015-12-18,4637,447769,4632065
2089,Point,4638,1,42356,2015-12-18,4638,449180,4624345
2090,Point,4639,1,42356,2015-12-18,4639,453917,4622823
2091,Point,4640,1,42356,2015-12-18,4640,449319,4624079
2092,Point,4641,1,42356,2015-12-18,4641,448315,4624279
2093,Point,4642,1,42356,2015-12-18,4642,449236,4625692
2094,Point,4643,1,42357,2015-12-19,4643,449613,4628707
2095,Point,4644,1,42357,2015-12-19,4644,449416,4628299
2096,Point,4645,1,42358,2015-12-20,4645,451848,4623094
2097,Point,4646,1,42358,2015-12-20,4646,451702,4622477
2098,Point,4647,1,42358,2015-12-20,4647,449892,4623524
2099,Point,4648,1,42359,2015-12-21,4648,451126,4625845
2100,Point,4649,1,42359,2015-12-21,4649,450942,4627899
2101,Point,4650,1,42359,2015-12-21,4650,446550,4630903
2102,Point,4651,1,42360,2015-12-22,4651,449266,4629696
2103,Point,4652,1,42360,2015-12-22,4652,451474,4624483
2104,Point,4653,1,42360,2015-12-22,4653,449375,4622249
2105,Point,4654,1,42360,2015-12-22,4654,453616,4623223
2106,Point,4655,1,42360,2015-12-22,4655,449438,4628997
2107,Point,4656,1,42361,2015-12-23,4656,445643,4632221
2108,Point,4657,1,42361,2015-12-23,4657,447789,4623250
2109,Point,4658,1,42361,2015-12-23,4658,448877,4629591
2110,Point,4659,1,42361,2015-12-23,4659,448431,4625687
2111,Point,4660,1,42361,2015-12-23,4660,451501,4622271
2112,Point,4661,1,42361,2015-12-23,4661,448696,4626050
2113,Point,4662,1,42361,2015-12-23,4662,450971,4623451
2114,Point,4663,1,42361,2015-12-23,4663,449041,4631392
2115,Point,4664,1,42361,2015-12-23,4664,449975,4623048
2116,Point,4665,1,42361,2015-12-23,4665,450945,4623654
2117,Point,4666,1,42362,2015-12-24,4666,448429,4625862
2118,Point,4667,1,42362,2015-12-24,4667,451484,4623681
2119,Point,4668,1,42362,2015-12-24,4668,450854,4625442
2120,Point,4669,1,42362,2015-12-24,4669,446925,4622822
2121,Point,4670,1,42362,2015-12-24,4670,453616,4623223
2122,Point,4671,1,42362,2015-12-24,4671,448338,4625946
2123,Point,4672,1,42362,2015-12-24,4672,448327,4623223
2124,Point,4673,1,42362,2015-12-24,4673,448187,4623866
2125,Point,4674,1,42362,2015-12-24,4674,453921,4622508
2126,Point,4675,1,42362,2015-12-24,4675,453208,4623560
2127,Point,4676,1,42363,2015-12-25,4676,451983,4623751
2128,Point,4677,1,42363,2015-12-25,4677,451484,4623682
2129,Point,4678,1,42363,2015-12-25,4678,448835,4625643
2130,Point,4679,1,42364,2015-12-26,4679,447261,4633006
2131,Point,4680,1,42364,2015-12-26,4680,448163,4625684
2132,Point,4681,1,42364,2015-12-26,4681,448823,4626708
2133,Point,4682,1,42364,2015-12-26,4682,449087,4623738
2134,Point,4683,1,42364,2015-12-26,4683,451144,4623148
2135,Point,4684,1,42365,2015-12-27,4684,448295,4625843
2136,Point,4685,1,42365,2015-12-27,4685,445536,4631320
2137,Point,4686,1,42365,2015-12-27,4686,451602,4623960
2138,Point,4687,1,42365,2015-12-27,4687,448330,4622843
2139,Point,4688,1,42365,2015-12-27,4688,449749,4625121
2140,Point,4689,1,42366,2015-12-28,4689,450305,4627236
2141,Point,4690,1,42366,2015-12-28,4690,450270,4623643
2142,Point,4691,1,42366,2015-12-28,4691,448837,4625455
2143,Point,4692,1,42367,2015-12-29,4692,447347,4623625
2144,Point,4693,1,42367,2015-12-29,4693,447344,4632387
2145,Point,4694,1,42367,2015-12-29,4694,447253,4632905
2146,Point,4695,1,42367,2015-12-29,4695,445088,4632330
2147,Point,4696,1,42367,2015-12-29,4696,448583,4624255
2148,Point,4697,1,42367,2015-12-29,4697,451598,4627113
2149,Point,4698,1,42367,2015-12-29,4698,447439,4633740
2150,Point,4699,1,42367,2015-12-29,4699,448318,4624036
2151,Point,4700,1,42367,2015-12-29,4700,448425,4625467
2152,Point,4701,1,42368,2015-12-30,4701,451600,4626938
2153,Point,4702,1,42368,2015-12-30,4702,449224,4630298
2154,Point,4703,1,42369,2015-12-31,4703,448870,4622260
2155,Point,4704,1,42369,2015-12-31,4704,450779,4623288
2156,Point,4705,1,42369,2015-12-31,4705,450868,4624301
2157,Point,4706,1,42369,2015-12-31,4706,447456,4633723
2158,Point,4707,1,42369,2015-12-31,4707,447349,4633761
2159,Point,4708,1,42369,2015-12-31,4708,449348,4624655
2160,Point,4709,1,42369,2015-12-31,4709,447955,4632085
2161,Point,4710,1,42369,2015-12-31,4710,449317,4630466
2162,Point,4711,1,42369,2015-12-31,4711,451494,4622873
